work_id,type,rating
197916,book,0.0
197917,book,0.0
197918,book,0.0
197919,book,0.0
197920,book,0.0
197921,book,0.0
197922,book,0.0
197923,book,0.0
197924,book,0.0
197925,book,0.0
197926,book,0.0
197927,book,0.0
197928,book,0.0
197929,book,0.0
197930,book,0.0
197931,book,0.0
197932,book,0.0
197933,book,0.0
197934,book,0.0
197935,book,0.0
197936,book,0.0
197937,book,0.0
197938,book,0.0
197939,book,0.0
197940,book,0.0
197941,book,0.0
197942,book,0.0
197943,book,0.0
197944,book,0.0
197945,book,0.0
197946,book,0.0
197947,book,0.0
197948,book,0.0
197949,book,0.0
197950,book,0.0
197951,book,0.0
197952,book,0.0
197953,book,0.0
197954,book,0.0
197955,book,0.0
197956,book,0.0
197957,book,0.0
197958,book,0.0
197959,book,0.0
197960,book,0.0
197961,book,0.0
197962,book,0.0
197963,book,0.0
197964,book,0.0
197965,book,0.0
197966,book,0.0
197967,book,0.0
197968,book,0.0
197969,book,0.0
197970,book,0.0
197971,book,0.0
197972,book,0.0
197973,book,0.0
197974,book,0.0
197975,book,0.0
197976,book,0.0
197977,book,0.0
197978,book,0.0
197979,book,0.0
197980,book,0.0
197981,book,0.0
197982,book,0.0
197983,book,0.0
197984,book,0.0
197985,book,0.0
197986,book,0.0
197987,book,0.0
197988,book,0.0
197989,book,0.0
197990,book,0.0
197991,book,0.0
197992,book,0.0
197993,book,0.0
197994,book,0.0
197995,book,0.0
197996,book,0.0
197997,book,0.0
197998,book,0.0
197999,book,0.0
198000,book,0.0
198001,book,0.0
198002,book,0.0
198003,book,0.0
198004,book,0.0
198005,book,0.0
198006,book,0.0
198007,book,0.0
198008,book,0.0
198009,book,0.0
198010,book,0.0
198011,book,0.0
198012,book,0.0
198013,book,0.0
198014,book,0.0
198015,book,0.0
198016,book,0.0
198017,book,0.0
198018,book,0.0
198019,book,0.0
198020,book,0.0
198021,book,0.0
198022,book,0.0
198023,book,0.0
198024,book,0.0
198025,book,0.0
198026,book,0.0
198027,book,0.0
198028,book,0.0
198029,book,0.0
198030,book,0.0
198031,book,0.0
198032,book,0.0
198033,book,0.0
198034,book,0.0
198035,book,0.0
198036,book,0.0
198037,book,0.0
198038,book,0.0
198039,book,0.0
198040,book,0.0
198041,book,0.0
198042,book,0.0
198043,book,0.0
198044,book,0.0
198045,book,0.0
198046,book,0.0
198047,book,0.0
198048,book,0.0
198049,book,0.0
198051,book,0.0
198052,book,0.0
198053,book,0.0
198054,book,0.0
198055,book,0.0
198056,book,0.0
198057,book,0.0
198058,book,0.0
198059,book,0.0
198060,book,0.0
198061,book,0.0
198062,book,0.0
198063,book,0.0
198064,book,0.0
198065,book,0.0
198066,book,0.0
198068,book,0.0
198069,book,0.0
198070,book,0.0
198071,book,0.0
198072,book,0.0
198073,book,0.0
198074,book,0.0
198075,book,0.0
198076,book,0.0
198077,book,0.0
198078,book,0.0
198079,book,0.0
198080,book,0.0
198081,book,0.0
198082,book,0.0
198083,book,0.0
198084,book,0.0
198085,book,0.0
198086,book,0.0
198087,book,0.0
198088,book,0.0
198089,book,0.0
198090,book,0.0
198092,book,0.0
198094,book,0.0
198095,book,0.0
198096,book,0.0
198098,book,0.0
198099,book,0.0
198100,book,0.0
198101,book,0.0
198102,book,0.0
198103,book,0.0
198104,book,0.0
198105,book,0.0
198106,book,0.0
198107,book,0.0
198108,book,0.0
198109,book,0.0
198110,book,0.0
198112,book,0.0
198113,book,0.0
198114,book,0.0
198115,book,0.0
198116,book,0.0
198117,book,0.0
198118,book,0.0
198120,book,0.0
198121,book,0.0
198122,book,0.0
198123,book,0.0
198124,book,0.0
198125,book,0.0
198126,book,0.0
198127,book,0.0
198129,book,0.0
198130,book,0.0
198131,book,0.0
198132,book,0.0
198134,book,0.0
198135,book,0.0
198137,book,0.0
198138,book,0.0
198139,book,0.0
198140,book,0.0
198141,book,0.0
198142,book,0.0
198143,book,0.0
198144,book,0.0
198145,book,0.0
198146,book,0.0
198147,book,0.0
198148,book,0.0
198150,book,0.0
198151,book,0.0
198153,book,0.0
198155,book,0.0
198156,book,0.0
198157,book,0.0
198159,book,0.0
198160,book,0.0
198161,book,0.0
198162,book,0.0
198163,book,0.0
198164,book,0.0
198165,book,0.0
198166,book,0.0
198167,book,0.0
198168,book,0.0
198169,book,0.0
198170,book,0.0
198171,book,0.0
198172,book,0.0
198173,book,0.0
198174,book,0.0
198175,book,0.0
198176,book,0.0
198177,book,0.0
198178,book,0.0
198179,book,0.0
198180,book,0.0
198181,book,0.0
198184,book,0.0
198185,book,0.0
198188,book,0.0
198189,book,0.0
198193,book,0.0
198195,book,0.0
198197,book,0.0
198199,book,0.0
198201,book,0.0
198204,book,0.0
198206,book,0.0
198207,book,0.0
198208,book,0.0
198211,book,0.0
198212,book,0.0
198215,book,0.0
198216,book,0.0
198217,book,0.0
198219,book,0.0
198220,book,0.0
198221,book,0.0
198223,book,0.0
198225,book,0.0
198226,book,0.0
198227,book,0.0
198228,book,0.0
198229,book,0.0
198230,book,0.0
198231,book,0.0
198232,book,0.0
198233,book,0.0
198234,book,0.0
198235,book,0.0
198236,book,0.0
198237,book,0.0
198238,book,0.0
198239,book,0.0
198240,book,0.0
198241,book,0.0
198242,book,0.0
198243,book,0.0
198244,book,0.0
198245,book,0.0
198246,book,0.0
198247,book,0.0
198248,book,0.0
198249,book,0.0
198250,book,0.0
198251,book,0.0
198252,book,0.0
198253,book,0.0
198254,book,0.0
198256,book,0.0
198257,book,0.0
198258,book,0.0
198259,book,0.0
198261,book,0.0
198262,book,0.0
198263,book,0.0
198264,book,0.0
198265,book,0.0
198266,book,0.0
198267,book,0.0
198268,book,0.0
198269,book,0.0
198271,book,0.0
198272,book,0.0
198273,book,0.0
198274,book,0.0
198275,book,0.0
198276,book,0.0
198277,book,0.0
198278,book,0.0
198279,book,0.0
198280,book,0.0
198281,book,0.0
198282,book,0.0
198283,book,0.0
198284,book,0.0
198285,book,0.0
198286,book,0.0
198287,book,0.0
198288,book,0.0
198289,book,0.0
198290,book,0.0
198291,book,0.0
198292,book,0.0
198293,book,0.0
198294,book,0.0
198295,book,0.0
198298,book,0.0
198299,book,0.0
198300,book,0.0
198301,book,0.0
198302,book,0.0
198303,book,0.0
198304,book,0.0
198305,book,0.0
198306,book,0.0
198307,book,0.0
198308,book,0.0
198309,book,0.0
198312,book,0.0
198314,book,0.0
198315,book,0.0
198316,book,0.0
198317,book,0.0
198318,book,0.0
198319,book,0.0
198320,book,0.0
198321,book,0.0
198322,book,0.0
198323,book,0.0
198324,book,0.0
198325,book,0.0
198326,book,0.0
198327,book,0.0
198328,book,0.0
198329,book,0.0
198330,book,0.0
198331,book,0.0
198332,book,0.0
198333,book,0.0
198334,book,0.0
198335,book,0.0
198336,book,0.0
198337,book,0.0
198338,book,0.0
198339,book,0.0
198340,book,0.0
198341,book,0.0
198342,book,0.0
198343,book,0.0
198344,book,0.0
198345,book,0.0
198346,book,0.0
198347,book,0.0
198349,book,0.0
198350,book,0.0
198351,book,0.0
198352,book,0.0
198353,book,0.0
198355,book,0.0
198356,book,0.0
198357,book,0.0
198358,book,0.0
198359,book,0.0
198360,book,0.0
198361,book,0.0
198362,book,0.0
198364,book,0.0
198365,book,0.0
198366,book,0.0
198367,book,0.0
198368,book,0.0
198369,book,0.0
198370,book,0.0
198371,book,0.0
198372,book,0.0
198373,book,0.0
198374,book,0.0
198375,book,0.0
198376,book,0.0
198377,book,0.0
198378,book,0.0
198379,book,0.0
198380,book,0.0
198381,book,0.0
198382,book,0.0
198383,book,0.0
198384,book,0.0
198385,book,0.0
198386,book,0.0
198387,book,0.0
198388,book,0.0
198389,book,0.0
198390,book,0.0
198391,book,0.0
198393,book,0.0
198394,book,0.0
198395,book,0.0
198396,book,0.0
198397,book,0.0
198398,book,0.0
198399,book,0.0
198400,book,0.0
198401,book,0.0
198402,book,0.0
198403,book,0.0
198404,book,0.0
198405,book,0.0
198406,book,0.0
198407,book,0.0
198408,book,0.0
198409,book,0.0
198410,book,0.0
198411,book,0.0
198412,book,0.0
198413,book,0.0
198414,book,0.0
198415,book,0.0
198416,book,0.0
198417,book,0.0
198418,book,0.0
198419,book,0.0
198421,book,0.0
198422,book,0.0
198423,book,0.0
198424,book,0.0
198425,book,0.0
198426,book,0.0
198427,book,0.0
198428,book,0.0
198429,book,0.0
198430,book,0.0
198431,book,0.0
198432,book,0.0
198433,book,0.0
198434,book,0.0
198435,book,0.0
198436,book,0.0
198437,book,0.0
198438,book,0.0
198439,book,0.0
198440,book,0.0
198441,book,0.0
198442,book,0.0
198443,book,0.0
198444,book,0.0
198445,book,0.0
198446,book,0.0
198447,book,0.0
198448,book,0.0
198449,book,0.0
198450,book,0.0
198451,book,0.0
198452,book,0.0
198453,book,0.0
198454,book,0.0
198455,book,0.0
198456,book,0.0
198457,book,0.0
198458,book,0.0
198459,book,0.0
198460,book,0.0
198461,book,0.0
198462,book,0.0
198463,book,0.0
198464,book,0.0
198465,book,0.0
198466,book,0.0
198467,book,0.0
198468,book,0.0
198469,book,0.0
198470,book,0.0
198471,book,0.0
198472,book,0.0
198473,book,0.0
198474,book,0.0
198475,book,0.0
198476,book,0.0
198477,book,0.0
198478,book,0.0
198479,book,0.0
198480,book,0.0
198481,book,0.0
198482,book,0.0
198483,book,0.0
198484,book,0.0
198485,book,0.0
198486,book,0.0
198488,book,0.0
198489,book,0.0
198490,book,0.0
198491,book,0.0
198492,book,0.0
198493,book,0.0
198494,book,0.0
198495,book,0.0
198496,book,0.0
198497,book,0.0
198498,book,0.0
198499,book,0.0
198501,book,0.0
198502,book,0.0
198503,book,0.0
198504,book,0.0
198505,book,0.0
198506,book,0.0
198507,book,0.0
198508,book,0.0
198509,book,0.0
198510,book,0.0
198511,book,0.0
198512,book,0.0
198513,book,0.0
198514,book,0.0
198515,book,0.0
198516,book,0.0
198517,book,0.0
198518,book,0.0
198519,book,0.0
198520,book,0.0
198522,book,0.0
198523,book,0.0
198524,book,0.0
198525,book,0.0
198526,book,0.0
198527,book,0.0
198528,book,0.0
198529,book,0.0
198530,book,0.0
198531,book,0.0
198532,book,0.0
198533,book,0.0
198534,book,0.0
198535,book,0.0
198536,book,0.0
198537,book,0.0
198538,book,0.0
198539,book,0.0
198540,book,0.0
198541,book,0.0
198542,book,0.0
198543,book,0.0
198544,book,0.0
198545,book,0.0
198546,book,0.0
198547,book,0.0
198548,book,0.0
198549,book,0.0
198550,book,0.0
198552,book,0.0
198553,book,0.0
198554,book,0.0
198555,book,0.0
198556,book,0.0
198557,book,0.0
198558,book,0.0
198559,book,0.0
198560,book,0.0
198561,book,0.0
198562,book,0.0
198563,book,0.0
198564,book,0.0
198565,book,0.0
198566,book,0.0
198567,book,0.0
198568,book,0.0
198569,book,0.0
198570,book,0.0
198571,book,0.0
198572,book,0.0
198573,book,0.0
198574,book,0.0
198575,book,0.0
198576,book,0.0
198577,book,0.0
198578,book,0.0
198579,book,0.0
198580,book,0.0
198581,book,0.0
198582,book,0.0
198583,book,0.0
198584,book,0.0
198585,book,0.0
198586,book,0.0
198587,book,0.0
198588,book,0.0
198589,book,0.0
198590,book,0.0
198591,book,0.0
198592,book,0.0
198593,book,0.0
198594,book,0.0
198595,book,0.0
198596,book,0.0
198597,book,0.0
198598,book,0.0
198599,book,0.0
198600,book,0.0
198601,book,0.0
198602,book,0.0
198603,book,0.0
198604,book,0.0
198605,book,0.0
198607,book,0.0
198608,book,0.0
198609,book,0.0
198610,book,0.0
198611,book,0.0
198612,book,0.0
198613,book,0.0
198614,book,0.0
198615,book,0.0
198616,book,0.0
198617,book,0.0
198618,book,0.0
198619,book,0.0
198620,book,0.0
198621,book,0.0
198622,book,0.0
198623,book,0.0
198624,book,0.0
198625,book,0.0
198626,book,0.0
198627,book,0.0
198628,book,0.0
198629,book,0.0
198630,book,0.0
198632,book,0.0
198633,book,0.0
198634,book,0.0
198635,book,0.0
198636,book,0.0
198637,book,0.0
198638,book,0.0
198639,book,0.0
198640,book,0.0
198641,book,0.0
198642,book,0.0
198643,book,0.0
198644,book,0.0
198645,book,0.0
198646,book,0.0
198647,book,0.0
198648,book,0.0
198649,book,0.0
198650,book,0.0
198651,book,0.0
198652,book,0.0
198653,book,0.0
198654,book,0.0
198655,book,0.0
198656,book,0.0
198657,book,0.0
198658,book,0.0
198659,book,0.0
198660,book,0.0
198661,book,0.0
198662,book,0.0
198663,book,0.0
198664,book,0.0
198665,book,0.0
198666,book,0.0
198667,book,0.0
198668,book,0.0
198669,book,0.0
198670,book,0.0
198671,book,0.0
198672,book,0.0
198673,book,0.0
198674,book,0.0
198675,book,0.0
198676,book,0.0
198677,book,0.0
198678,book,0.0
198679,book,0.0
198680,book,0.0
198682,book,0.0
198683,book,0.0
198684,book,0.0
198685,book,0.0
198687,book,0.0
198688,book,0.0
198689,book,0.0
198690,book,0.0
198691,book,0.0
198692,book,0.0
198693,book,0.0
198695,book,0.0
198696,book,0.0
198697,book,0.0
198698,book,0.0
198699,book,0.0
198700,book,0.0
198701,book,0.0
198702,book,0.0
198703,book,0.0
198704,book,0.0
198705,book,0.0
198706,book,0.0
198711,book,0.0
198714,book,0.0
198716,book,0.0
198717,book,0.0
198718,book,0.0
198720,book,0.0
198721,book,0.0
198724,book,0.0
198725,book,0.0
198726,book,0.0
198728,book,0.0
198729,book,0.0
198730,book,0.0
198731,book,0.0
198732,book,0.0
198733,book,0.0
198736,book,0.0
198737,book,0.0
198739,book,0.0
198740,book,0.0
198741,book,0.0
198742,book,0.0
198743,book,0.0
198744,book,0.0
198745,book,0.0
198746,book,0.0
198747,book,0.0
198748,book,0.0
198749,book,0.0
198750,book,0.0
198752,book,0.0
198753,book,0.0
198754,book,0.0
198755,book,0.0
198757,book,0.0
198758,book,0.0
198759,book,0.0
198760,book,0.0
198761,book,0.0
198762,book,0.0
198763,book,0.0
198764,book,0.0
198767,book,0.0
198768,book,0.0
198769,book,0.0
198770,book,0.0
198771,book,0.0
198772,book,0.0
198773,book,0.0
198774,book,0.0
198775,book,0.0
198776,book,0.0
198777,book,0.0
198778,book,0.0
198779,book,0.0
198780,book,0.0
198781,book,0.0
198782,book,0.0
198783,book,0.0
198784,book,0.0
198785,book,0.0
198786,book,0.0
198787,book,0.0
198788,book,0.0
198789,book,0.0
198790,book,0.0
198791,book,0.0
198792,book,0.0
198793,book,0.0
198794,book,0.0
198795,book,0.0
198796,book,0.0
198797,book,0.0
198798,book,0.0
198799,book,0.0
198800,book,0.0
198801,book,0.0
198802,book,0.0
198803,book,0.0
198804,book,0.0
198805,book,0.0
198806,book,0.0
198807,book,0.0
198808,book,0.0
198809,book,0.0
198810,book,0.0
198811,book,0.0
198812,book,0.0
198813,book,0.0
198814,book,0.0
198815,book,0.0
198816,book,0.0
198817,book,0.0
198818,book,0.0
198819,book,0.0
198820,book,0.0
198821,book,0.0
198822,book,0.0
198823,book,0.0
198824,book,0.0
198825,book,0.0
198826,book,0.0
198827,book,0.0
198828,book,0.0
198829,book,0.0
198830,book,0.0
198831,book,0.0
198832,book,0.0
198833,book,0.0
198834,book,0.0
198836,book,0.0
198837,book,0.0
198838,book,0.0
198839,book,0.0
198840,book,0.0
198842,book,0.0
198843,book,0.0
198844,book,0.0
198845,book,0.0
198846,book,0.0
198847,book,0.0
198848,book,0.0
198851,book,0.0
198852,book,0.0
198853,book,0.0
198854,book,0.0
198855,book,0.0
198856,book,0.0
198859,book,0.0
198860,book,0.0
198861,book,0.0
198862,book,0.0
198863,book,0.0
198864,book,0.0
198865,book,0.0
198867,book,0.0
198868,book,0.0
198869,book,0.0
198870,book,0.0
198871,book,0.0
198872,book,0.0
198873,book,0.0
198874,book,0.0
198877,book,0.0
198878,book,0.0
198879,book,0.0
198880,book,0.0
198881,book,0.0
198882,book,0.0
198883,book,0.0
198884,book,0.0
198885,book,0.0
198886,book,0.0
198887,book,0.0
198888,book,0.0
198889,book,0.0
198892,book,0.0
198893,book,0.0
198894,book,0.0
198895,book,0.0
198896,book,0.0
198897,book,0.0
198898,book,0.0
198899,book,0.0
198901,book,0.0
198902,book,0.0
198903,book,0.0
198904,book,0.0
198905,book,0.0
198906,book,0.0
198907,book,0.0
198909,book,0.0
198910,book,0.0
198911,book,0.0
198912,book,0.0
198913,book,0.0
198914,book,0.0
198915,book,0.0
198916,book,0.0
198918,book,0.0
198919,book,0.0
198920,book,0.0
198921,book,0.0
198923,book,0.0
198924,book,0.0
198925,book,0.0
198926,book,0.0
198927,book,0.0
198930,book,0.0
198931,book,0.0
198932,book,0.0
198933,book,0.0
198935,book,0.0
198936,book,0.0
198937,book,0.0
198938,book,0.0
198939,book,0.0
198940,book,0.0
198941,book,0.0
198942,book,0.0
198943,book,0.0
198944,book,0.0
198945,book,0.0
198946,book,0.0
198947,book,0.0
198948,book,0.0
198949,book,0.0
198951,book,0.0
198952,book,0.0
198953,book,0.0
198954,book,0.0
198955,book,0.0
198956,book,0.0
198957,book,0.0
198958,book,0.0
198959,book,0.0
198960,book,0.0
198961,book,0.0
198962,book,0.0
198963,book,0.0
198964,book,0.0
198965,book,0.0
198966,book,0.0
198967,book,0.0
198968,book,0.0
198970,book,0.0
198971,book,0.0
198973,book,0.0
198975,book,0.0
198976,book,0.0
198977,book,0.0
198978,book,0.0
198979,book,0.0
198980,book,0.0
198981,book,0.0
198982,book,0.0
198983,book,0.0
198984,book,0.0
198985,book,0.0
198986,book,0.0
198987,book,0.0
198988,book,0.0
198989,book,0.0
198990,book,0.0
198991,book,0.0
198992,book,0.0
198993,book,0.0
198994,book,0.0
198995,book,0.0
198996,book,0.0
198997,book,0.0
198998,book,0.0
198999,book,0.0
199000,book,0.0
199001,book,0.0
199002,book,0.0
199003,book,0.0
199004,book,0.0
199005,book,0.0
199006,book,0.0
199007,book,0.0
199008,book,0.0
199009,book,0.0
199010,book,0.0
199011,book,0.0
199012,book,0.0
199013,book,0.0
199014,book,0.0
199015,book,0.0
199016,book,0.0
199017,book,0.0
199018,book,0.0
199019,book,0.0
199020,book,0.0
199021,book,0.0
199022,book,0.0
199023,book,0.0
199024,book,0.0
199025,book,0.0
199026,book,0.0
199027,book,0.0
199028,book,0.0
199029,book,0.0
199030,book,0.0
199031,book,0.0
199032,book,0.0
199033,book,0.0
199034,book,0.0
199035,book,0.0
199036,book,0.0
199037,book,0.0
199038,book,0.0
199039,book,0.0
199040,book,0.0
199041,book,0.0
199042,book,0.0
199043,book,0.0
199045,book,0.0
199046,book,0.0
199047,book,0.0
199048,book,0.0
199049,book,0.0
199050,book,0.0
199051,book,0.0
199052,book,0.0
199054,book,0.0
199055,book,0.0
199056,book,0.0
199057,book,0.0
199058,book,0.0
199059,book,0.0
199060,book,0.0
199061,book,0.0
199062,book,0.0
199063,book,0.0
199064,book,0.0
199065,book,0.0
199066,book,0.0
199067,book,0.0
199068,book,0.0
199069,book,0.0
199070,book,0.0
199071,book,0.0
199072,book,0.0
199073,book,0.0
199074,book,0.0
199076,book,0.0
199077,book,0.0
199078,book,0.0
199079,book,0.0
199080,book,0.0
199082,book,0.0
199083,book,0.0
199084,book,0.0
199085,book,0.0
199086,book,0.0
199087,book,0.0
199088,book,0.0
199089,book,0.0
199090,book,0.0
199091,book,0.0
199092,book,0.0
199093,book,0.0
199094,book,0.0
199095,book,0.0
199096,book,0.0
199097,book,0.0
199098,book,0.0
199099,book,0.0
199100,book,0.0
199101,book,0.0
199102,book,0.0
199103,book,0.0
199104,book,0.0
199105,book,0.0
199106,book,0.0
199107,book,0.0
199108,book,0.0
199109,book,0.0
199110,book,0.0
199112,book,0.0
199113,book,0.0
199114,book,0.0
199115,book,0.0
199116,book,0.0
199117,book,0.0
199118,book,0.0
199119,book,0.0
199120,book,0.0
199121,book,0.0
199122,book,0.0
199123,book,0.0
199124,book,0.0
199125,book,0.0
199126,book,0.0
199127,book,0.0
199128,book,0.0
199129,book,0.0
199130,book,0.0
199131,book,0.0
199132,book,0.0
199133,book,0.0
199134,book,0.0
199135,book,0.0
199136,book,0.0
199137,book,0.0
199138,book,0.0
199139,book,0.0
199140,book,0.0
199141,book,0.0
199142,book,0.0
199143,book,0.0
199144,book,0.0
199145,book,0.0
199146,book,0.0
199147,book,0.0
199148,book,0.0
199149,book,0.0
199150,book,0.0
199151,book,0.0
199152,book,0.0
199153,book,0.0
199154,book,0.0
199155,book,0.0
199156,book,0.0
199157,book,0.0
199158,book,0.0
199159,book,0.0
199160,book,0.0
199161,book,0.0
199162,book,0.0
199163,book,0.0
199164,book,0.0
199165,book,0.0
199166,book,0.0
199167,book,0.0
199168,book,0.0
199169,book,0.0
199170,book,0.0
199171,book,0.0
199172,book,0.0
199173,book,0.0
199174,book,0.0
199175,book,0.0
199176,book,0.0
199177,book,0.0
199178,book,0.0
199179,book,0.0
199180,book,0.0
199181,book,0.0
199182,book,0.0
199183,book,0.0
199184,book,0.0
199185,book,0.0
199186,book,0.0
199187,book,0.0
199188,book,0.0
199189,book,0.0
199190,book,0.0
199191,book,0.0
199192,book,0.0
199193,book,0.0
199194,book,0.0
199195,book,0.0
199196,book,0.0
199197,book,0.0
199198,book,0.0
199199,book,0.0
199200,book,0.0
199201,book,0.0
199202,book,0.0
199203,book,0.0
199204,book,0.0
199205,book,0.0
199206,book,0.0
199207,book,0.0
199208,book,0.0
199209,book,0.0
199210,book,0.0
199211,book,0.0
199212,book,0.0
199213,book,0.0
199214,book,0.0
199215,book,0.0
199216,book,0.0
199217,book,0.0
199218,book,0.0
199219,book,0.0
199220,book,0.0
199221,book,0.0
199222,book,0.0
199223,book,0.0
199224,book,0.0
199225,book,0.0
199226,book,0.0
199227,book,0.0
199228,book,0.0
199229,book,0.0
199230,book,0.0
199231,book,0.0
199232,book,0.0
199233,book,0.0
199234,book,0.0
199235,book,0.0
199236,book,0.0
199237,book,0.0
199238,book,0.0
199239,book,0.0
199240,book,0.0
199241,book,0.0
199242,book,0.0
199243,book,0.0
199244,book,0.0
199245,book,0.0
199246,book,0.0
199247,book,0.0
199248,book,0.0
199249,book,0.0
199250,book,0.0
199251,book,0.0
199252,book,0.0
199253,book,0.0
199254,book,0.0
199255,book,0.0
199256,book,0.0
199257,book,0.0
199258,book,0.0
199259,book,0.0
199260,book,0.0
199261,book,0.0
199262,book,0.0
199263,book,0.0
199264,book,0.0
199265,book,0.0
199266,book,0.0
199267,book,0.0
199268,book,0.0
199269,book,0.0
199270,book,0.0
199271,book,0.0
199272,book,0.0
199273,book,0.0
199274,book,0.0
199275,book,0.0
199276,book,0.0
199277,book,0.0
199278,book,0.0
199279,book,0.0
199280,book,0.0
199281,book,0.0
199282,book,0.0
199283,book,0.0
199284,book,0.0
199285,book,0.0
199286,book,0.0
199287,book,0.0
199288,book,0.0
199289,book,0.0
199290,book,0.0
199291,book,0.0
199292,book,0.0
199293,book,0.0
199294,book,0.0
199295,book,0.0
199296,book,0.0
199297,book,0.0
199298,book,0.0
199299,book,0.0
199300,book,0.0
199301,book,0.0
199302,book,0.0
199303,book,0.0
199304,book,0.0
199305,book,0.0
199306,book,0.0
199307,book,0.0
199308,book,0.0
199309,book,0.0
199310,book,0.0
199311,book,0.0
199312,book,0.0
199313,book,0.0
199314,book,0.0
199315,book,0.0
199316,book,0.0
199317,book,0.0
199318,book,0.0
199319,book,0.0
199320,book,0.0
199321,book,0.0
199322,book,0.0
199323,book,0.0
199324,book,0.0
199325,book,0.0
199326,book,0.0
199327,book,0.0
199328,book,0.0
199329,book,0.0
199330,book,0.0
199331,book,0.0
199332,book,0.0
199333,book,0.0
199334,book,0.0
199335,book,0.0
199336,book,0.0
199337,book,0.0
199338,book,0.0
199339,book,0.0
199340,book,0.0
199341,book,0.0
199342,book,0.0
199343,book,0.0
199344,book,0.0
199345,book,0.0
199346,book,0.0
199347,book,0.0
199348,book,0.0
199349,book,0.0
199350,book,0.0
199351,book,0.0
199352,book,0.0
199353,book,0.0
199354,book,0.0
199355,book,0.0
199356,book,0.0
199357,book,0.0
199358,book,0.0
199359,book,0.0
199360,book,0.0
199361,book,0.0
199362,book,0.0
199363,book,0.0
199364,book,0.0
199365,book,0.0
199366,book,0.0
199367,book,0.0
199368,book,0.0
199369,book,0.0
199370,book,0.0
199371,book,0.0
199372,book,0.0
199373,book,0.0
199374,book,0.0
199375,book,0.0
199376,book,0.0
199377,book,0.0
199378,book,0.0
199379,book,0.0
199380,book,0.0
199381,book,0.0
199382,book,0.0
199383,book,0.0
199384,book,0.0
199385,book,0.0
199386,book,0.0
199387,book,0.0
199388,book,0.0
199389,book,0.0
199390,book,0.0
199391,book,0.0
199392,book,0.0
199393,book,0.0
199394,book,0.0
199395,book,0.0
199396,book,0.0
199397,book,0.0
199398,book,0.0
199399,book,0.0
199400,book,0.0
199401,book,0.0
199402,book,0.0
199403,book,0.0
199404,book,0.0
199405,book,0.0
199406,book,0.0
199407,book,0.0
199408,book,0.0
199409,book,0.0
199410,book,0.0
199411,book,0.0
199412,book,0.0
199413,book,0.0
199414,book,0.0
199415,book,0.0
199416,book,0.0
199417,book,0.0
199418,book,0.0
199419,book,0.0
199420,book,0.0
199421,book,0.0
199422,book,0.0
199423,book,0.0
199424,book,0.0
199425,book,0.0
199426,book,0.0
199427,book,0.0
199428,book,0.0
199429,book,0.0
199430,book,0.0
199431,book,0.0
199432,book,0.0
199433,book,0.0
199434,book,0.0
199435,book,0.0
199436,book,0.0
199437,book,0.0
199438,book,0.0
199439,book,0.0
199440,book,0.0
199441,book,0.0
199442,book,0.0
199443,book,0.0
199444,book,0.0
199445,book,0.0
199446,book,0.0
199447,book,0.0
199448,book,0.0
199449,book,0.0
199450,book,0.0
199451,book,0.0
199452,book,0.0
199453,book,0.0
199454,book,0.0
199455,book,0.0
199456,book,0.0
199457,book,0.0
199458,book,0.0
199459,book,0.0
199460,book,0.0
199461,book,0.0
199462,book,0.0
199463,book,0.0
199464,book,0.0
199465,book,0.0
199466,book,0.0
199467,book,0.0
199468,book,0.0
199469,book,0.0
199470,book,0.0
199471,book,0.0
199472,book,0.0
199473,book,0.0
199474,book,0.0
199475,book,0.0
199476,book,0.0
199477,book,0.0
199478,book,0.0
199479,book,0.0
199480,book,0.0
199481,book,0.0
199482,book,0.0
199483,book,0.0
199484,book,0.0
199485,book,0.0
199486,book,0.0
199487,book,0.0
199488,book,0.0
199489,book,0.0
199490,book,0.0
199491,book,0.0
199492,book,0.0
199493,book,0.0
199494,book,0.0
199495,book,0.0
199496,book,0.0
199497,book,0.0
199498,book,0.0
199499,book,0.0
199500,book,0.0
199501,book,0.0
199502,book,0.0
199503,book,0.0
199504,book,0.0
199505,book,0.0
199506,book,0.0
199507,book,0.0
199508,book,0.0
199509,book,0.0
199510,book,0.0
199511,book,0.0
199512,book,0.0
199513,book,0.0
199514,book,0.0
199515,book,0.0
199518,book,0.0
199521,book,0.0
199522,book,0.0
199523,book,0.0
199524,book,0.0
199526,book,0.0
199527,book,0.0
199528,book,0.0
199529,book,0.0
199530,book,0.0
199531,book,0.0
199532,book,0.0
199533,book,0.0
199534,book,0.0
199535,book,0.0
199537,book,0.0
199538,book,0.0
199539,book,0.0
199540,book,0.0
199541,book,0.0
199542,book,0.0
199543,book,0.0
199544,book,0.0
199545,book,0.0
199546,book,0.0
199547,book,0.0
199548,book,0.0
199549,book,0.0
199550,book,0.0
199551,book,0.0
199552,book,0.0
199553,book,0.0
199554,book,0.0
199555,book,0.0
199556,book,0.0
199557,book,0.0
199558,book,0.0
199559,book,0.0
199560,book,0.0
199561,book,0.0
199562,book,0.0
199563,book,0.0
199564,book,0.0
199565,book,0.0
199566,book,0.0
199567,book,0.0
199568,book,0.0
199569,book,0.0
199570,book,0.0
199571,book,0.0
199572,book,0.0
199573,book,0.0
199574,book,0.0
199575,book,0.0
199576,book,0.0
199577,book,0.0
